FundingSource,ID,Crop_ICP_Run,Latitude,Longitude,Altitude,LocationPrecision,SamplingStart,SamplingEnd,Crop,GrainSource,Site,Ag_grain,Al_grain,As_grain,B_grain,Ba_grain,Be_grain,Ca_grain,Cd_grain,Co_grain,Cr_grain,Cs_grain,Cu_grain,Fe_grain,K_grain,Li_grain,Mg_grain,Mn_grain,Mo_grain,Ni_grain,P_grain,Pb_grain,Rb_grain,S_grain,Se_grain,Sr_grain,Tl_grain,U_grain,V_grain,Zn_grain,Al_Oxa,Al_Sol_Ca,Al_Tot_Aqu,As _Tot_Aqu,Ba_Sol_Ca,C_inorg,C_org,C_tot,Ca_CEC,Ca_Tot_Aqu,Cd _Tot_Aqu,Cd_DTPA,Cd_Sol_Ca,Co_CaCl,Co_DTPA,Co_Sol_Ca,Co_Tot_Aqu,Cr_Tot_Aqu,Cu_CaCl,Cu_DTPA,Cu_Sol_Ca,Cu_Tot_Aqu,eCEC,Fe_CaCl,Fe_DTPA,Fe_Oxa,Fe_Sol_Ca,Fe_Tot_Aqu,K_CaCl,K_CEC,K_Sol_Ca,K_Tot_Aqu,Mg_CaCl,Mg_CEC,Mg_Sol_Ca,Mg_Tot_Aqu,Mn_CaCl,Mn_DTPA,Mn_Oxa,Mn_Sol_Ca,Mn_Tot_Aqu,Mo_CaCl,Mo_Sol_Ca,Mo_Tot_Aqu,N_tot,Na_CaCl,Na_CEC,Na_Sol_Ca,Na_Tot_Aqu,Ni _Tot_Aqu,Ni_CaCl,Ni_DTPA,Ni_Sol_Ca,NOPC,P_CaCl,P_Olsen,P_Oxa,P_Sol_Ca,P_Tot_Aqu,Pb_DTPA,Pb_Sol_Ca,Pb_Tot_Aqu,PBI,pH_CaNO,pH_w,S_Ads_Seq,S_CaCl,S_Org_Seq,S_Sol_Seq,S_Tot_Aqu,Se_Ads_Seq,Se_CaCl,Se_Org_Seq,Se_Sol_Seq,Se_Tot_Aqu,Ti _Tot_Aqu,U_Sol_Ca,Zn_CaCl,Zn_DTPA,Zn_E,Zn_FIA,Zn_LogKd,Zn_Sol_Ca,Zn_Tot_Aqu
GCRF,ETH0329,1,10.0513197692500,39.0127833523923,2242.64672,4,01/12/2017,01/12/2017,Teff,Standing crop,Main,-0.00294,6.49712,0.00211,-0.55454,10.80298,0.00233,1435.52455,0.00278,0.04298,0.76799,0.00000,9.25378,43.90079,5573.01663,0.02024,2146.46867,38.88136,5.44401,1.09507,4264.81821,0.03601,4.67750,1972.01222,0.02910,5.52320,-0.00055,-0.00125,0.01613,27.30365,1678.14554,0.01649,39358.34180,3.58753,6.37215,0.00000,0.61700,0.61700,22.73693,7148.79370,0.42163,NM,0.00037,0.03970,NM,0.00000,33.15000,30.83000,0.02605,NM,0.01000,56.39000,31.58000,0.26440,NM,3323.47000,0.01000,54140.84000,127.08959,0.75000,129.04000,3287.49000,397.83753,7.71000,298.57000,6358.68000,4.23179,NM,1131.66000,0.05000,1440.07000,0.00101,0.00023,-0.12056,0.05810,25.38021,0.11542,22.97148,366.54147,39.79060,0.16810,NM,0.07728,20.76500,0.47542,16.76000,237.03527,0.17546,269.26127,NM,0.00016,10.37875,99.97936,5.84000,6.94500,-1.07013,4.03686,-9.37613,4.39951,30.37905,0.62191,0.00149,71.13636,2.24696,0.34711,1914.66979,0.00004,0.01981,0.45235,4.31761,0.00000,3.29732,0.01699,94.47949
GCRF,ETH0330,1,9.9355576974952,39.6215799384857,2868.43125,4,02/12/2017,02/12/2017,Wheat,Field stack,Main,-0.00184,32.11627,0.00357,-1.11199,6.97730,-0.00235,607.42742,0.00601,0.03665,0.78746,0.00130,4.59600,69.11290,5164.65611,0.00618,1398.61696,52.19149,3.95393,1.17366,3691.68235,0.01893,2.61564,1351.12463,0.08187,2.65620,-0.00051,-0.00070,0.08578,33.62107,2491.88942,0.01743,54861.95732,8.00117,11.56614,0.00000,0.83570,0.83570,22.63463,5722.45821,0.46087,NM,0.00032,0.04038,NM,0.00000,43.06000,59.45000,0.02773,NM,0.01000,27.90000,33.61000,0.32026,NM,6846.42000,0.01000,66561.37000,80.30145,0.53000,74.35000,3621.15000,476.75386,9.26000,353.40000,6251.42000,6.51347,NM,4262.33000,0.08000,4814.72000,0.00089,0.00022,-0.08120,0.08670,29.36404,0.11495,20.89106,124.01424,66.23410,0.28061,NM,0.09897,27.33000,0.40787,6.11000,71.21407,0.03021,156.29278,NM,0.00016,26.54336,167.97842,5.77000,6.68000,9.57190,4.51962,12.90685,5.87809,29.48803,2.22912,0.00172,190.51602,0.95463,0.52113,1210.29501,0.00005,0.07714,0.60013,5.67953,0.00000,3.32847,0.02135,105.20359
GCRF,ETH0331,1,9.9390322888670,39.5402843570026,2811.68410,4,02/12/2017,02/12/2017,Wheat,Field stack,Main,0.00251,8.42898,0.00257,-1.20621,8.08764,0.00366,514.77341,0.00682,0.02038,0.26115,-0.00004,4.16555,41.78864,4846.10324,0.01995,1279.99077,54.76303,3.75844,0.87899,3463.35457,0.03263,3.48452,1301.52214,0.03081,2.54630,-0.00047,0.00015,0.02659,29.63779,2727.53108,0.14192,52856.81329,7.31460,10.58086,0.00000,1.43200,1.43200,13.01384,3263.62064,0.45323,NM,0.00232,0.21927,NM,0.00000,27.40000,52.35000,0.03819,NM,0.01000,26.00000,18.92000,0.65408,NM,8565.41000,0.01000,62442.88000,96.87247,0.54000,106.22000,3648.78000,279.15434,4.04000,214.84000,3860.03000,43.36460,NM,1468.44000,2.99000,1787.99000,0.00689,0.00017,0.25813,0.15300,11.14524,0.04650,6.88368,127.11831,43.71355,0.31061,NM,0.19705,23.09500,1.10413,17.94000,318.98289,0.12870,490.24788,NM,0.00031,20.94906,199.63121,4.99000,5.77000,4.90986,5.12729,115.24609,4.45090,142.48154,4.67653,0.00704,415.08115,1.57316,0.57269,1985.17556,0.00005,0.28469,1.99278,5.12489,0.00000,2.54568,0.11770,111.50466
GCRF,ETH0332,1,9.9371021235124,39.4340790133527,2658.21770,4,02/12/2017,02/12/2017,Wheat,Standing crop,Main,-0.00312,15.63649,0.00377,-0.85486,6.98011,-0.00216,319.68907,0.00525,0.02435,0.75283,0.00084,3.23248,47.32688,4081.28857,-0.01671,1080.12571,34.26804,3.51195,0.34341,2356.80695,0.01622,1.87107,1037.14075,0.19866,1.75415,-0.00046,0.00068,0.04202,21.04832,3325.41526,0.02735,64057.52464,3.79682,4.60279,0.00000,0.84350,0.84350,37.85635,11220.09637,0.43409,NM,0.00013,0.02636,NM,0.00000,45.16000,83.23000,0.03421,NM,0.01000,43.83000,48.00000,0.13699,NM,5093.77000,0.02000,67359.61000,68.63154,0.52000,63.93000,4154.65000,414.86687,9.91000,299.74000,9532.76000,4.09994,NM,1856.84000,0.01000,2290.74000,0.00123,0.00027,-0.13509,0.08960,19.49436,0.09368,14.38017,118.07979,89.11784,0.13935,NM,0.05173,36.98500,0.44827,13.74000,167.58730,0.13605,259.67519,NM,0.00022,14.52744,190.98260,6.37000,6.92000,-0.50927,8.33873,-3.41598,5.82434,31.40306,2.36449,0.00222,89.70427,1.58159,0.22495,1022.23841,0.00008,0.01392,0.32488,17.53182,0.00000,3.95125,0.01447,84.46710
GCRF,ETH0333,1,10.0967121978954,39.7731859858240,3111.39467,4,03/12/2017,03/12/2017,Barley,Standing crop,Main,0.00190,46.14718,0.00827,-1.13981,7.49969,-0.00228,779.70603,0.00255,0.02964,1.11899,0.00225,6.64223,92.47550,9371.78657,-0.00396,1508.55442,21.34810,3.12577,0.04907,4439.24275,0.66322,12.12717,1675.78218,0.01668,5.02620,-0.00013,0.00104,0.15375,37.26820,6289.09114,0.49869,43350.17648,5.12380,4.33888,0.00000,4.31200,4.31200,12.97502,4233.75097,0.47418,NM,0.00131,0.06157,NM,0.00000,23.32000,52.77000,0.02149,NM,0.01000,25.65000,17.95000,0.56952,NM,10553.85000,0.05000,52499.80000,100.30746,0.48000,108.17000,3046.20000,200.63590,2.34000,150.16000,5895.51000,12.07878,NM,1003.68000,0.53000,1381.17000,0.00151,0.00025,0.38862,0.41690,18.74446,0.08114,13.91871,196.72755,39.65223,0.03178,NM,0.01799,33.53250,0.87508,14.40000,558.08497,0.19455,587.09158,NM,0.00022,19.13081,438.17267,5.24000,5.79000,9.06257,6.68323,282.66097,3.80277,369.57261,9.29059,0.00509,752.78039,3.40232,0.65483,1919.63962,0.00016,0.12205,2.17435,6.29949,0.00000,2.87963,0.06876,106.03389
GCRF,ETH0334,1,10.1588730716151,39.7112162766878,3124.69079,4,03/12/2017,03/12/2017,Barley,Field stack,Main,-0.00474,72.53585,0.01239,-1.38169,5.56683,-0.00294,570.22140,0.00124,0.08623,1.43716,0.00206,4.32023,105.67442,7692.82428,0.02012,1386.86192,15.30444,3.14292,0.62013,3921.17106,0.04089,3.36950,1118.25965,0.02137,3.26269,-0.00010,0.00209,0.17833,17.13167,3595.64046,0.02870,67994.88648,3.40556,9.12050,0.00000,1.58200,1.58200,27.27269,7309.24810,0.54616,NM,0.00066,0.05331,NM,0.00000,80.91000,144.25000,0.02139,NM,0.01000,52.28000,42.19000,0.18430,NM,10927.67000,0.01000,79952.88000,62.22985,0.48000,60.71000,4218.19000,576.29369,12.65000,411.50000,10071.30000,13.83231,NM,3600.62000,0.32000,4018.64000,0.00051,0.00020,-0.11507,0.16070,21.53172,0.09953,16.32018,175.10082,130.51908,0.57838,NM,0.38567,23.93000,0.36376,8.46000,274.35057,0.03165,419.43187,NM,0.00044,14.96180,219.04987,5.55000,6.38000,10.40135,5.31562,80.68259,2.72854,108.24553,4.72398,0.00204,342.68421,1.20524,0.29203,1107.94838,0.00002,0.04368,0.69543,4.17659,0.00000,3.09468,0.02630,92.72892
GCRF,ETH0335,1,10.0990199941253,39.6532212627930,3000.90001,6,03/12/2017,03/12/2017,Wheat,Standing crop,Main,0.00764,65.14496,0.00740,-0.87084,6.15852,-0.01349,501.59827,0.00250,0.03252,1.09545,0.00249,3.78743,80.98263,5441.39206,0.01011,1296.19340,39.91474,3.30332,0.64245,3150.13111,0.03278,2.09143,1216.08583,0.17779,2.01028,-0.00031,0.00025,0.12147,22.97311,3415.64512,0.01576,66657.62744,5.94323,5.25176,0.01750,1.06250,1.08000,36.59495,10163.49446,0.38357,NM,0.00012,0.01898,NM,0.00000,38.53000,92.86000,0.02666,NM,0.01000,41.02000,47.00000,0.13853,NM,5812.42000,0.01000,71598.39000,49.86444,0.46000,45.03000,3985.69000,383.01388,9.24000,274.32000,9440.11000,1.76680,NM,1505.15000,0.00000,1956.25000,0.00064,0.00032,-0.07481,0.10170,15.29649,0.07617,10.90163,104.60616,81.45324,0.07004,NM,0.04511,20.56500,0.25939,6.94000,65.28418,0.01952,226.23598,NM,0.00014,13.53544,229.21423,6.38000,7.28000,-1.74225,6.69323,6.76265,5.04801,58.17641,5.07258,0.00212,177.99092,1.53341,0.42937,1078.93837,0.00005,0.01114,0.46877,14.44089,0.00000,3.89417,0.01383,87.73377
GCRF,ETH0336,1,10.0427182697671,39.6339944898161,2846.29776,4,03/12/2017,03/12/2017,Wheat,Standing crop,Main,0.00268,21.14898,0.00101,-1.23061,4.76863,0.00203,380.55107,0.00569,0.03178,0.55039,0.00070,4.14029,41.92851,4451.09989,0.00890,1228.07073,30.17676,2.87549,0.38994,2261.12407,0.03480,2.14476,1182.60782,0.04514,3.18643,-0.00051,0.00034,0.04190,19.57004,3291.12634,0.02365,71325.31399,1.58843,5.67889,0.02670,0.75820,0.78490,35.93412,12215.42354,0.46644,NM,0.00008,0.01199,NM,0.00000,41.38000,151.52000,0.02243,NM,0.01000,96.89000,48.95000,0.08208,NM,5383.71000,0.01000,91950.41000,44.61381,0.31000,45.58000,3444.86000,507.45315,11.76000,379.06000,16636.04000,0.43178,NM,1222.13000,0.00000,1643.08000,0.00090,0.00051,-0.12858,0.07910,19.89017,0.09343,14.44134,333.09047,88.62381,0.01492,NM,0.01311,19.89500,0.31289,5.38000,303.46586,0.08278,284.43090,NM,0.00014,5.12940,191.98640,7.05000,7.91000,-0.23101,4.53113,3.70568,4.33882,29.72266,1.50264,0.00190,78.96392,1.36311,0.16814,1162.58912,0.00037,0.01073,0.28465,27.74444,0.00000,4.18888,0.01343,92.29845
GCRF,ETH0337,1,10.3329230839644,39.7825592066761,3309.45702,8,03/12/2017,03/12/2017,Barley,Standing crop,Main,-0.00071,57.33435,0.00696,1.30884,4.31426,-0.00204,688.12217,0.00218,0.03937,1.03302,0.00352,4.42595,93.54225,7950.10474,0.01548,1488.83480,13.21130,2.57459,0.02092,4330.37038,0.37743,8.70283,1309.33207,0.02427,6.46497,-0.00012,0.00019,0.15090,27.06874,6921.23118,0.17796,68245.08359,4.83742,4.80892,0.00000,3.68500,3.68500,26.72425,7437.33760,0.60248,NM,0.00057,0.02742,NM,0.00000,61.13000,146.01000,0.01139,NM,0.01000,45.50000,37.74000,0.18261,NM,15833.18000,0.02000,92393.54000,26.34850,0.20000,28.15000,3290.54000,478.30904,8.89000,350.98000,12555.98000,4.39426,NM,1707.26000,1.12000,2281.20000,0.00027,0.00022,0.15711,0.31350,24.05149,0.11536,19.02892,163.69272,82.78299,0.04547,NM,0.02926,23.22000,0.44118,4.32000,724.86504,0.09476,770.76453,NM,0.00026,10.38415,466.09107,5.29000,6.07000,7.14522,5.48397,178.85075,6.85151,294.04162,6.41571,0.00145,638.50430,1.40177,0.48684,3921.97201,0.00003,0.02650,0.36633,2.38019,0.00000,2.93397,0.02150,113.60381
GCRF,ETH0338,1,10.3168170363939,39.7228316247062,3223.19458,6,03/12/2017,03/12/2017,Barley,Standing crop,Main,-0.00538,33.30228,0.00269,-1.04999,5.26286,0.00860,545.72905,-0.00047,0.02718,0.82544,0.00115,5.23497,66.39873,6096.40242,-0.00832,1373.92299,9.16661,3.02581,-0.04875,2796.59711,0.02639,4.27473,1205.21314,0.01799,3.62432,-0.00047,-0.00096,0.10833,25.99991,4005.34357,0.02502,67734.03651,2.27520,5.10116,0.00000,1.61600,1.61600,25.21324,7020.09764,0.50480,NM,0.00036,0.02915,NM,0.00000,43.68000,130.07000,0.02935,NM,0.01000,47.35000,39.53000,0.21857,NM,10008.66000,0.02000,82521.29000,50.22298,0.39000,49.29000,4671.18000,574.50776,11.55000,411.39000,11513.63000,6.29515,NM,1426.81000,0.04000,1879.83000,0.00030,0.00026,-0.07706,0.15830,21.77982,0.09081,14.62958,161.39256,84.11770,0.11787,NM,0.06462,22.26000,0.27875,6.94000,247.34671,0.03003,463.92565,NM,0.00021,12.76894,255.87160,5.84000,6.70000,10.47122,5.81112,147.70541,4.55930,137.70938,6.08405,0.00098,343.49291,1.96170,0.31772,1939.09458,0.00002,0.02899,0.80428,6.10109,0.00000,3.39593,0.01928,102.49197
GCRF,ETH0339,1,10.3149231909128,39.7081531715535,3179.15441,6,03/12/2017,03/12/2017,Barley,Field stack,Main,-0.00371,44.70520,0.00388,0.17815,4.82723,-0.00284,656.76410,0.00418,0.03654,1.04806,0.00261,6.04206,88.49105,9160.15889,0.00936,1815.61370,16.37572,5.07980,0.10623,5228.98241,0.01498,7.76314,1503.65131,0.03140,3.45697,-0.00039,-0.00007,0.09667,43.67842,3612.95842,0.00849,66388.60881,3.98071,9.12157,0.01060,1.27540,1.28600,24.57101,7698.57301,0.51771,NM,0.00021,0.02765,NM,0.00000,45.99000,114.93000,0.02743,NM,0.01000,47.74000,39.66000,0.16314,NM,9993.93000,0.00000,89838.18000,31.51678,0.24000,34.92000,2670.49000,606.42585,12.64000,515.24000,11451.42000,6.52268,NM,1339.56000,0.01000,1924.97000,0.00052,0.00021,-0.12243,0.12060,18.89066,0.08720,13.87145,340.89761,79.31262,0.06116,NM,0.03426,18.97000,0.30770,8.80000,330.49300,0.03274,400.94138,NM,0.00010,11.20971,201.39992,6.15000,7.14000,5.18683,3.09297,123.62300,3.58012,92.75780,5.68633,0.00157,276.95483,2.12145,0.23410,2474.93488,0.00002,0.02950,0.68774,7.34840,0.00000,3.66575,0.01125,105.68382
GCRF,ETH0340,1,10.3129740968857,39.6840880618224,3081.97530,8,03/12/2017,03/12/2017,Barley,Field stack,Main,-0.00371,453.32261,0.04403,-0.24956,5.88059,0.02031,569.20534,0.00343,0.23445,1.90542,0.01972,3.97216,453.31116,6159.61818,0.13894,1380.60005,21.60966,4.51032,0.69618,3518.64399,0.11949,2.15853,1028.30866,0.04233,3.41784,0.00149,0.00695,1.10422,21.70301,3675.71314,0.02824,66099.20389,4.23182,5.55059,0.00000,2.02500,2.02500,28.97805,8324.97877,0.46786,NM,0.00029,0.04432,NM,0.00000,42.70000,82.19000,0.05310,NM,0.02000,42.18000,43.66000,0.20455,NM,8144.94000,0.01000,73019.18000,87.93301,0.65000,94.37000,5148.56000,548.69520,12.14000,465.61000,8655.06000,6.96112,NM,1793.07000,0.02000,2105.19000,0.00106,0.00016,-0.04040,0.16700,40.65935,0.19360,33.78490,161.24992,71.01207,0.12024,NM,0.07084,30.67000,0.48527,15.28000,184.18758,0.07581,436.42925,NM,0.00013,12.89123,228.70020,5.92000,6.87000,4.93980,10.58353,129.12028,9.43250,137.76136,6.56350,0.00234,287.56088,2.76076,0.35604,1543.89626,0.00004,0.02724,0.82369,6.42786,0.00000,3.58159,0.01215,104.81650
GCRF,ETH0341,1,10.3145187475265,39.5646556043527,2956.29905,6,04/12/2017,04/12/2017,Wheat,Standing crop,Main,0.00735,7.35082,0.00228,-1.43027,11.02980,-0.00259,384.23968,0.02248,0.01831,0.44692,0.00351,5.21086,45.72316,4670.75919,-0.00323,1307.89928,57.87009,4.49655,1.24098,2997.92982,0.02864,17.55504,1324.36245,0.01094,2.12279,-0.00049,-0.00080,0.01815,29.10996,2153.95913,0.74272,37946.64000,6.74309,11.51607,0.00000,1.59500,1.59500,10.59197,2969.51957,0.36179,NM,0.01084,0.39519,NM,0.40000,21.54000,53.37000,0.04608,NM,0.01000,23.97000,16.02000,0.84755,NM,10068.25000,0.02000,43362.76000,34.38268,0.19000,42.25000,2689.04000,279.61446,3.77000,227.34000,3997.88000,48.68840,NM,834.28000,65.38000,1072.38000,0.00386,0.00003,0.24355,0.16800,22.25619,0.09958,17.64677,152.62617,37.26520,0.82190,NM,0.66102,24.12000,0.94487,17.04000,282.50929,0.04315,495.64515,NM,0.00033,14.17908,209.23569,4.70000,5.35000,7.62900,4.45824,122.20549,6.93077,146.07662,4.64356,0.00390,262.19835,2.23221,0.44460,1347.33815,0.00012,0.61256,1.79938,3.44461,0.00000,1.64985,0.50878,84.07401
GCRF,ETH0342,1,10.2932947615764,39.4984312939230,2891.65970,4,04/12/2017,04/12/2017,Wheat,Standing crop,Main,-0.00366,9.38474,0.00186,0.40007,13.45361,-0.01273,590.16746,0.01463,0.12628,0.31230,0.00471,4.56391,45.98653,4896.22579,-0.01289,1302.05804,80.17890,3.55933,1.37557,2921.59514,0.00334,13.01671,1473.43002,0.00989,3.22592,-0.00053,-0.00118,0.01707,26.65944,2540.49376,0.32008,43927.05121,6.06250,12.51742,0.00000,3.15100,3.15100,13.79022,3707.30635,0.31376,NM,0.00532,0.22375,NM,0.16000,17.34000,60.70000,0.03845,NM,0.01000,26.92000,19.61000,0.56312,NM,9092.13000,0.02000,47705.06000,44.57164,0.25000,46.47000,2672.06000,350.71401,5.19000,289.30000,4378.41000,27.79647,NM,476.81000,27.56000,675.08000,0.00544,0.00002,-0.07202,0.26880,24.16723,0.10799,16.17599,102.87040,43.07928,0.52296,NM,0.39858,29.95000,0.95531,6.16000,225.81022,0.04172,275.23695,NM,0.00026,13.71496,201.35809,4.90000,5.63000,12.21049,5.83416,188.29906,6.60529,266.38315,7.38286,0.00843,330.29930,2.48401,0.41945,794.26971,0.00007,0.20222,1.00115,1.97656,0.00000,1.94393,0.16028,64.42486
GCRF,ETH0343,2,10.2528878407348,39.4773789054880,2862.67109,4,04/12/2017,04/12/2017,Wheat,Standing crop,Close pair,0.00825,4.10886,0.00196,-0.82132,8.36716,-0.01139,395.08798,0.00332,0.03421,0.51546,0.00292,3.22504,30.17404,3239.98568,-0.00023,997.67268,31.32553,0.18016,0.66112,1812.27744,0.02610,8.75101,1086.21422,0.00425,2.59841,-0.00016,-0.00123,0.01137,15.11432,2825.63328,0.24225,48316.83435,7.27747,9.82621,0.00000,1.79300,1.79300,12.75318,3378.87154,0.33386,NM,0.00416,0.24781,NM,0.04000,29.32000,67.14000,0.02512,NM,0.01000,26.25000,20.29000,0.35069,NM,8624.56000,0.02000,55444.22000,39.21210,0.23000,46.58000,2584.97000,326.09732,4.74000,270.65000,4434.45000,38.47256,NM,844.24000,26.37000,1099.80000,0.00158,0.00003,0.04918,0.18020,22.64613,0.11483,16.49111,114.67098,45.17208,0.26268,NM,0.22298,24.65500,0.51742,8.68000,159.87332,0.02173,281.00067,NM,0.00030,16.12912,224.33220,4.97000,5.63000,11.14493,6.92144,177.03905,8.03666,189.40947,7.38740,0.00379,440.72504,2.29683,0.42135,1175.69815,0.00006,0.12945,0.79400,1.82737,0.00000,2.11667,0.10261,62.71737
GCRF,ETH0344,1,10.2473503318049,39.4706044729019,2847.11244,4,04/12/2017,04/12/2017,Wheat,Standing crop,Close pair,-0.00057,10.76627,0.00299,-1.11597,9.72547,-0.00216,431.04346,0.01243,0.01330,0.36865,0.00591,4.32778,35.06700,4234.15299,0.00634,1190.68902,51.23808,9.09576,1.43311,2256.37382,0.00897,8.95693,1308.09551,0.00114,2.73355,-0.00046,-0.00121,0.02556,22.55197,1492.30442,0.12129,27889.24768,6.44826,11.72489,0.00000,0.58070,0.58070,8.07015,2142.77147,0.29438,NM,0.00467,0.14654,NM,0.01000,25.34000,40.00000,0.02256,NM,0.01000,14.62000,12.38000,0.35756,NM,6235.22000,0.02000,37324.55000,40.65702,0.20000,54.19000,1674.16000,267.87621,3.09000,215.87000,2704.06000,21.52737,NM,883.18000,15.24000,1104.29000,0.00149,0.00004,0.00955,0.06180,12.55207,0.05797,8.61150,115.99680,30.18302,0.50542,NM,0.46748,18.51000,0.40333,5.38000,75.45613,0.01279,161.14440,NM,0.00035,12.45800,79.54958,5.10000,6.02000,4.95088,2.98450,52.67064,4.35906,51.50879,4.38125,0.00203,325.15979,1.47099,0.41823,756.03183,0.00007,0.13402,0.60233,1.35324,0.00000,2.01025,0.09461,49.05562
GCRF,ETH0345,1,10.2380672458211,39.4175933109296,2750.47838,4,04/12/2017,04/12/2017,Barley,Field stack,Main,-0.00536,15.48401,0.00209,-0.99379,5.94098,0.00321,528.39752,0.00239,0.01005,0.49125,0.00118,7.67493,45.03594,6823.41566,-0.00376,1497.10897,12.54851,4.22891,0.00421,4302.61941,0.01068,7.38632,1271.88292,0.01038,4.08812,-0.00056,-0.00127,0.04841,41.20144,3561.85832,0.01587,83643.83614,1.08114,8.91807,0.01310,0.67630,0.68940,31.97015,10163.71281,0.35314,NM,0.00019,0.05422,NM,0.00000,40.97000,143.88000,0.02677,NM,0.01000,77.81000,49.03000,0.33523,NM,5611.83000,0.01000,98958.80000,85.93598,0.58000,96.82000,2766.24000,653.06311,15.29000,550.08000,16466.37000,2.26014,NM,1114.59000,0.06000,1593.36000,0.00185,0.00040,-0.14401,0.05180,18.17326,0.09009,14.05047,144.37795,89.78064,0.02352,NM,0.02094,22.00000,0.43695,6.68000,203.96502,0.02932,119.98871,NM,0.00009,7.04932,204.13488,6.41000,7.41000,5.71479,2.80456,32.12909,3.21945,-5.98812,4.12611,0.00188,120.23980,1.48786,0.17920,1013.04162,0.00003,0.02317,0.32388,8.64858,0.00000,3.78385,0.00996,89.90151
GCRF,ETH0346,1,10.2198718820074,39.3479015287529,2705.63447,4,04/12/2017,04/12/2017,Wheat,Field stack,Main,-0.00228,3.64715,0.00206,-2.41729,5.21084,-0.01273,364.87844,0.00931,0.00863,0.32458,0.00779,5.04635,38.12900,3655.26733,-0.00848,1206.64410,25.29060,3.16683,0.29459,2249.47705,0.02942,3.25995,1359.85363,0.01134,1.70119,-0.00064,-0.00060,0.01475,24.46106,3053.41144,0.02546,65038.95741,6.31926,16.55800,0.00000,1.35900,1.35900,24.76536,6648.88588,0.53126,NM,0.00083,0.06056,NM,0.00000,67.92000,84.43000,0.02902,NM,0.01000,50.64000,36.87000,0.25146,NM,12393.34000,0.01000,79553.46000,47.71441,0.37000,59.26000,2425.61000,437.24241,8.85000,376.13000,5654.73000,13.51537,NM,2918.70000,0.35000,3290.74000,0.00097,0.00005,-0.00288,0.12640,16.90145,0.08563,13.03173,129.25148,86.94565,0.28722,NM,0.17562,21.13500,0.39190,16.02000,188.68079,0.04908,362.21188,NM,0.00015,15.14839,234.72143,5.50000,6.49000,6.97080,4.39207,132.02852,5.75710,106.99911,3.83385,0.00142,285.48973,1.40957,0.32918,1665.20212,0.00003,0.04599,0.87373,4.90934,0.00000,3.17872,0.02419,92.28043
GCRF,ETH0347,1,10.4412002575165,39.7914125772703,3232.81953,6,04/12/2017,04/12/2017,Barley,Field stack,Main,0.01532,177.96220,0.02017,-0.75999,3.19206,-0.00297,508.83092,0.00368,0.05931,2.11149,0.00659,3.45588,199.18333,7131.50099,0.08492,1224.96129,16.26184,3.27422,0.06876,3674.28498,0.09719,10.09076,1312.70507,0.02541,2.88848,0.00043,0.00641,0.30299,24.29023,9031.46212,0.71589,40317.76685,4.63234,4.21752,0.00000,5.86400,5.86400,12.39820,4702.01383,0.45838,NM,0.00116,0.05847,NM,0.00000,18.63000,50.58000,0.02519,NM,0.01000,26.13000,15.66000,0.46095,NM,8707.84000,0.05000,46655.94000,149.62998,0.72000,195.65000,3486.77000,178.05519,1.92000,146.17000,7446.54000,5.41541,NM,871.43000,0.71000,1276.33000,0.00178,0.00026,1.49610,0.57330,16.50281,0.07254,11.76504,199.00148,43.32407,0.01354,NM,0.01029,29.71750,0.79233,9.00000,866.54020,0.15384,854.41148,NM,0.00019,13.87966,692.18870,5.29000,5.75000,19.91314,8.75932,458.21138,8.81295,488.66038,9.93963,0.00434,648.30518,3.70692,0.68905,1920.58231,0.00017,0.06770,1.56525,6.59421,0.00000,3.26214,0.02649,136.19299
GCRF,ETH0348,1,10.4864069901995,39.7516694690458,3439.31482,8,04/12/2017,04/12/2017,Barley,Field stack,Main,-0.00472,211.10431,0.02998,-0.70712,4.30210,-0.00225,814.98676,0.00334,0.10526,1.38026,0.01180,3.53641,233.74533,7383.84871,0.07716,1376.78864,15.85069,3.27154,0.22172,3763.84482,0.10737,10.68375,1397.71426,0.03776,4.36251,0.00147,0.00576,0.53916,24.52735,10306.79786,0.61108,57733.91954,5.35767,5.34098,0.00000,5.51500,5.51500,12.67106,4892.03573,0.54762,NM,0.00134,0.00309,NM,0.00000,20.15000,54.17000,0.01149,NM,0.01000,28.15000,16.97000,0.15643,NM,8161.89000,0.04000,51589.07000,50.40110,0.27000,68.51000,3485.37000,157.09082,1.71000,128.25000,8154.11000,3.40383,NM,1059.26000,2.72000,1523.70000,-0.00001,0.00014,0.42471,0.55350,15.19756,0.07117,11.74708,185.67083,53.97661,0.00825,NM,0.00727,18.54000,0.54915,5.26000,734.83439,0.11500,710.74921,NM,0.00017,25.33669,710.67590,5.21000,5.97000,14.98799,4.57313,507.66517,5.25897,433.59658,9.69987,0.00209,806.41201,3.02636,0.57239,2191.23378,0.00010,0.03272,0.79246,6.18556,0.00000,3.46283,0.01500,145.26386
